__v,_id,reportedPercent,truePercent,visType
0,604a2b382694b50a645e9ab8,35,0.46415888336127786,Type5
0,604a2b412694b50a645e9ab9,30,0.26101572156825364,Type4
0,604a2b452694b50a645e9aba,70,0.6812920690579612,Type5
0,604a2b4e2694b50a645e9abb,46,0.3831186849557287,Type1
0,604a2b522694b50a645e9abc,39,0.26101572156825364,Type1
0,604a2b592694b50a645e9abd,83,0.8254041852680183,Type3
0,604a2b5f2694b50a645e9abe,33,0.26101572156825364,Type3
0,604a2b642694b50a645e9abf,71,0.46415888336127786,Type4
0,604a2b692694b50a645e9ac0,20,0.26101572156825364,Type5
0,604a2b6f2694b50a645e9ac1,33,0.26101572156825364,Type2
0,604a2b762694b50a645e9ac2,91,0.8254041852680185,Type2
0,604a2b7b2694b50a645e9ac3,47,0.3831186849557287,Type2
0,604a2b812694b50a645e9ac4,63,0.6812920690579612,Type2
0,604a2b862694b50a645e9ac5,50,0.46415888336127786,Type1
0,604a2b8f2694b50a645e9ac6,82,0.8254041852680184,Type3
0,604a2b952694b50a645e9ac7,40,0.3831186849557287,Type3
0,604a2b9e2694b50a645e9ac8,55,0.46415888336127786,Type3
0,604a2ba22694b50a645e9ac9,81,0.8254041852680183,Type2
0,604a2bab2694b50a645e9aca,68,0.6812920690579612,Type3
0,604a2bb12694b50a645e9acb,46,0.3831186849557287,Type4
0,604a2bba2694b50a645e9acc,70,0.6812920690579612,Type4
0,604a2bc02694b50a645e9acd,67,0.8254041852680183,Type4
0,604a2bc92694b50a645e9ace,55,0.46415888336127786,Type3
0,604a2bcf2694b50a645e9acf,52,0.46415888336127786,Type2
0,604a2bd52694b50a645e9ad0,85,0.8254041852680184,Type5
0,604a2bdd2694b50a645e9ad1,88,0.8254041852680184,Type1
0,604a2be32694b50a645e9ad2,89,0.8254041852680184,Type2
0,604a2be82694b50a645e9ad3,78,0.8254041852680183,Type3
0,604a2bee2694b50a645e9ad4,84,0.8254041852680183,Type5
0,604a2bf42694b50a645e9ad5,92,0.8254041852680185,Type1
0,604a2bf92694b50a645e9ad6,87,0.8254041852680183,Type1
0,604a2bff2694b50a645e9ad7,30,0.3831186849557287,Type5
0,604a2c052694b50a645e9ad8,92,0.8254041852680183,Type4
0,604a2c0b2694b50a645e9ad9,95,0.8254041852680185,Type4
0,604a2c102694b50a645e9ada,90,0.8254041852680184,Type3
0,604a2c172694b50a645e9adb,85,0.8254041852680184,Type4
0,604a2c1e2694b50a645e9adc,48,0.46415888336127786,Type4
0,604a2c222694b50a645e9add,95,0.8254041852680185,Type5
0,604a2c262694b50a645e9ade,95,0.8254041852680185,Type3
0,604a2c2d2694b50a645e9adf,47,0.46415888336127786,Type1
0,604a2c322694b50a645e9ae0,70,0.6812920690579612,Type1
0,604a2c372694b50a645e9ae1,85,0.8254041852680183,Type1
0,604a2c3b2694b50a645e9ae2,85,0.8254041852680184,Type5
0,604a2c412694b50a645e9ae3,95,0.8254041852680184,Type4
0,604a2c462694b50a645e9ae4,37,0.46415888336127786,Type5
0,604a2c4d2694b50a645e9ae5,90,0.8254041852680183,Type5
0,604a2c522694b50a645e9ae6,50,0.46415888336127786,Type2
0,604a2c592694b50a645e9ae7,85,0.8254041852680183,Type2
0,604a2c602694b50a645e9ae8,90,0.8254041852680184,Type1
0,604a2c642694b50a645e9ae9,95,0.8254041852680184,Type2
0,604a2c6d2694b50a645e9aea,35,0.24349139219186144,Type7
0,604a2c702694b50a645e9aeb,30,0.16409633703727006,Type7
0,604a2c762694b50a645e9aec,30,0.2591190032254133,Type6
0,604a2c7b2694b50a645e9aed,48,0.34543159516191674,Type7
0,604a2c802694b50a645e9aee,26,0.30170654366357447,Type6
0,604a2c8b2694b50a645e9aef,40,0.34543159516191674,Type6
0,604a2c8f2694b50a645e9af0,60,0.5559465720801742,Type7
0,604a2c952694b50a645e9af1,40,0.525507795471786,Type6
0,604a2c9c2694b50a645e9af2,33,0.2591190032254133,Type7
0,604a2ca22694b50a645e9af3,20,0.16409633703727006,Type6
0,604a2ca72694b50a645e9af4,65,0.525507795471786,Type7
0,604a2cad2694b50a645e9af5,47,0.5559465720801742,Type6
0,604a2cb32694b50a645e9af6,20,0.22247256068861804,Type6
0,604a2cb82694b50a645e9af7,35,0.3881814315913406,Type6
0,604a2cbf2694b50a645e9af8,40,0.30170654366357447,Type7
0,604a2cc32694b50a645e9af9,48,0.3881814315913406,Type7
0,604a2cc72694b50a645e9afa,25,0.22247256068861804,Type7
0,604a2ccd2694b50a645e9afb,10,0.10329137893845086,Type7
0,604a2cd12694b50a645e9afc,10,0.10329137893845086,Type6
0,604a2cd62694b50a645e9afd,18,0.24349139219186144,Type6
0,604a2edd2694b50a645e9afe,85,0.8254041852680184,Type3
0,604a2f102694b50a645e9aff,75,0.8254041852680184,Type4
0,604a2f392694b50a645e9b00,65,0.5623413251903491,Type5
0,604a2f5a2694b50a645e9b01,40,0.26101572156825364,Type3
0,604a2f6c2694b50a645e9b02,50,0.5623413251903491,Type2
0,604a2f732694b50a645e9b03,35,0.17782794100389226,Type5
0,604a2f9d2694b50a645e9b04,90,0.8254041852680185,Type4
0,604a2fa42694b50a645e9b05,90,0.8254041852680184,Type2
0,604a2faa2694b50a645e9b06,60,0.5623413251903491,Type4
0,604a2fb02694b50a645e9b07,60,0.5623413251903491,Type3
0,604a2fb62694b50a645e9b08,30,0.3162277660168379,Type2
0,604a2fbf2694b50a645e9b09,65,0.6812920690579612,Type4
0,604a2fc82694b50a645e9b0a,95,0.8254041852680183,Type3
0,604a2fd32694b50a645e9b0b,77,0.8254041852680183,Type5
0,604a2fd92694b50a645e9b0c,45,0.3162277660168379,Type4
0,604a2fe42694b50a645e9b0d,80,0.6812920690579612,Type2
0,604a2fe92694b50a645e9b0e,95,0.8254041852680183,Type2
0,604a2fee2694b50a645e9b0f,20,0.17782794100389226,Type4
0,604a2ff82694b50a645e9b10,80,0.6812920690579612,Type3
0,604a30022694b50a645e9b11,80,0.6812920690579612,Type2
0,604a30072694b50a645e9b12,90,0.8254041852680183,Type1
0,604a300d2694b50a645e9b13,40,0.3162277660168379,Type1
0,604a301e2694b50a645e9b14,25,0.17782794100389226,Type3
0,604a30242694b50a645e9b15,90,0.8254041852680183,Type4
0,604a302a2694b50a645e9b16,20,0.26101572156825364,Type5
0,604a307c2694b50a645e9b17,85,0.8254041852680184,Type3
0,604a30822694b50a645e9b18,60,0.5623413251903491,Type1
0,604a30902694b50a645e9b19,20,0.17782794100389226,Type2
0,604a30942694b50a645e9b1a,35,0.3162277660168379,Type5
0,604a30992694b50a645e9b1b,25,0.26101572156825364,Type4
0,604a30a52694b50a645e9b1c,85,0.8254041852680184,Type5
0,604a30b52694b50a645e9b1d,40,0.3162277660168379,Type3
0,604a30e62694b50a645e9b1e,65,0.6812920690579612,Type1
0,604a313c2694b50a645e9b1f,60,0.6812920690579612,Type4
0,604a31482694b50a645e9b20,50,0.6812920690579612,Type5
0,604a31532694b50a645e9b21,80,0.26101572156825364,Type2
0,604a31602694b50a645e9b22,25,0.26101572156825364,Type1
0,604a31652694b50a645e9b23,95,0.8254041852680184,Type2
0,604a31692694b50a645e9b24,70,0.6812920690579612,Type1
0,604a31702694b50a645e9b25,85,0.8254041852680184,Type1
0,604a317d2694b50a645e9b26,70,0.6812920690579612,Type3
0,604a31822694b50a645e9b27,60,0.6812920690579612,Type5
0,604a318c2694b50a645e9b28,30,0.17782794100389226,Type1
0,604a31a32694b50a645e9b29,85,0.8254041852680184,Type1
0,604a31ae2694b50a645e9b2a,70,0.8254041852680184,Type5
0,604a31b22694b50a645e9b2b,90,0.8254041852680184,Type4
0,604a31bb2694b50a645e9b2c,95,0.8254041852680185,Type3
0,604a31c12694b50a645e9b2d,95,0.8254041852680185,Type2
0,604a31c92694b50a645e9b2e,95,0.8254041852680185,Type5
0,604a31cf2694b50a645e9b2f,90,0.8254041852680185,Type1
0,604a31eb2694b50a645e9b30,20,0.17254645085358594,Type7
0,604a32002694b50a645e9b31,20,0.17254645085358594,Type6
0,604a32062694b50a645e9b32,25,0.17722022198917642,Type7
0,604a32102694b50a645e9b33,25,0.17722022198917642,Type6
0,604a321f2694b50a645e9b34,45,0.40905170396725254,Type7
0,604a32272694b50a645e9b35,30,0.2356878120063591,Type7
0,604a322d2694b50a645e9b36,20,0.15654408368329345,Type6
0,604a32372694b50a645e9b37,20,0.15842038560797767,Type6
0,604a323f2694b50a645e9b38,20,0.15842038560797767,Type7
0,604a324c2694b50a645e9b39,25,0.15654408368329345,Type7
0,604a325e2694b50a645e9b3a,50,0.40905170396725254,Type6
0,604a32682694b50a645e9b3b,25,0.2356878120063591,Type6
0,604a326b2694b50a645e9b3c,20,0.15163099803156252,Type7
0,604a326f2694b50a645e9b3d,20,0.0973300306182897,Type6
0,604a32742694b50a645e9b3e,55,0.6164499902212615,Type6
0,604a32802694b50a645e9b3f,15,0.0973300306182897,Type7
0,604a328a2694b50a645e9b40,20,0.15163099803156252,Type6
0,604a328e2694b50a645e9b41,15,0.110659617145499,Type6
0,604a32942694b50a645e9b42,70,0.6164499902212615,Type7
0,604a32982694b50a645e9b43,20,0.110659617145499,Type7
0,604a4ebc2694b50a645e9b44,23,0.3831186849557287,Type2
0,604a4ed32694b50a645e9b45,85,0.8254041852680183,Type5
0,604a4edf2694b50a645e9b46,79,0.6812920690579612,Type3
0,604a4ee82694b50a645e9b47,74,0.6812920690579612,Type2
0,604a4eee2694b50a645e9b48,48,0.464158883361278,Type2
0,604a4ef42694b50a645e9b49,39,0.3831186849557287,Type3
0,604a4ef92694b50a645e9b4a,78,0.6812920690579612,Type3
0,604a4f002694b50a645e9b4b,60,0.8254041852680184,Type4
0,604a4f082694b50a645e9b4c,88,0.8254041852680183,Type3
0,604a4f0e2694b50a645e9b4d,40,0.5623413251903491,Type4
0,604a4f152694b50a645e9b4e,80,0.8254041852680185,Type1
0,604a4f1b2694b50a645e9b4f,78,0.8254041852680184,Type2
0,604a4f1f2694b50a645e9b50,66,0.5623413251903491,Type3
0,604a4f232694b50a645e9b51,40,0.464158883361278,Type3
0,604a4f2b2694b50a645e9b52,49,0.6812920690579612,Type5
0,604a4f352694b50a645e9b53,45,0.5623413251903491,Type5
0,604a4f392694b50a645e9b54,30,0.464158883361278,Type5
0,604a4f3d2694b50a645e9b55,45,0.464158883361278,Type1
0,604a4f412694b50a645e9b56,60,0.6812920690579612,Type1
0,604a4f462694b50a645e9b57,40,0.3831186849557287,Type1
0,604a4f492694b50a645e9b58,30,0.464158883361278,Type4
0,604a4f4e2694b50a645e9b59,60,0.5623413251903491,Type2
0,604a4f532694b50a645e9b5a,75,0.6812920690579612,Type2
0,604a4f592694b50a645e9b5b,78,0.8254041852680184,Type5
0,604a4f602694b50a645e9b5c,80,0.8254041852680184,Type1
0,604a4f712694b50a645e9b5d,70,0.8254041852680184,Type4
0,604a4f752694b50a645e9b5e,80,0.8254041852680184,Type3
0,604a4f782694b50a645e9b5f,90,0.8254041852680184,Type1
0,604a4f7c2694b50a645e9b60,66,0.6812920690579612,Type4
0,604a4f822694b50a645e9b61,60,0.6812920690579612,Type1
0,604a4f892694b50a645e9b62,70,0.6812920690579612,Type4
0,604a4f8c2694b50a645e9b63,80,0.8254041852680185,Type5
0,604a4f912694b50a645e9b64,85,0.8254041852680184,Type3
0,604a4f962694b50a645e9b65,91,0.8254041852680185,Type4
0,604a4f992694b50a645e9b66,20,0.3831186849557287,Type5
0,604a4fa12694b50a645e9b67,78,0.8254041852680183,Type4
0,604a4fac2694b50a645e9b68,30,0.3831186849557287,Type4
0,604a4faf2694b50a645e9b69,65,0.6812920690579612,Type5
0,604a4fb62694b50a645e9b6a,90,0.8254041852680185,Type2
0,604a4fbd2694b50a645e9b6b,70,0.8254041852680183,Type2
0,604a4fc12694b50a645e9b6c,60,0.8254041852680185,Type3
0,604a4fca2694b50a645e9b6d,30,0.2610157215682537,Type1
0,604a4fd32694b50a645e9b6e,20,0.2610157215682537,Type2
0,604a4fd72694b50a645e9b6f,78,0.8254041852680183,Type1
0,604a4fdd2694b50a645e9b70,23,0.2610157215682537,Type3
0,604a4fe12694b50a645e9b71,60,0.5623413251903491,Type1
0,604a4fe62694b50a645e9b72,85,0.8254041852680184,Type2
0,604a4fea2694b50a645e9b73,25,0.2610157215682537,Type4
0,604a4fee2694b50a645e9b74,80,0.8254041852680184,Type5
0,604a4ff12694b50a645e9b75,15,0.2610157215682537,Type5
0,604a4ffe2694b50a645e9b76,40,0.5315740409623899,Type6
0,604a50052694b50a645e9b77,20,0.11768917435811288,Type7
0,604a500a2694b50a645e9b78,30,0.2062694000055666,Type7
0,604a500e2694b50a645e9b79,20,0.2062694000055666,Type6
0,604a50142694b50a645e9b7a,30,0.3460491520614204,Type6
0,604a50172694b50a645e9b7b,30,0.3460491520614204,Type7
0,604a501b2694b50a645e9b7c,20,0.2210832957498924,Type7
0,604a50202694b50a645e9b7d,20,0.2210832957498924,Type6
0,604a50252694b50a645e9b7e,18,0.19044564684650533,Type6
0,604a50292694b50a645e9b7f,15,0.11768917435811288,Type6
0,604a502e2694b50a645e9b80,17,0.19044564684650533,Type7
0,604a50322694b50a645e9b81,56,0.5315740409623899,Type7
0,604a50382694b50a645e9b82,23,0.3032889844856008,Type6
0,604a503f2694b50a645e9b83,44,0.368373232841714,Type7
0,604a50432694b50a645e9b84,68,0.6447902322193709,Type7
0,604a50502694b50a645e9b85,80,0.7017490965371288,Type6
0,604a50532694b50a645e9b86,83,0.6447902322193709,Type6
0,604a50582694b50a645e9b87,35,0.3032889844856008,Type7
0,604a505f2694b50a645e9b88,35,0.368373232841714,Type6
0,604a50642694b50a645e9b89,75,0.7017490965371288,Type7
0,604a53bc2694b50a645e9b8a,40,0.3831186849557287,Type3
0,604a53cb2694b50a645e9b8b,65,0.5623413251903491,Type3
0,604a53dd2694b50a645e9b8c,40,0.46415888336127786,Type5
0,604a53e62694b50a645e9b8d,35,0.38311868495572876,Type1
0,604a53f42694b50a645e9b8e,45,0.38311868495572876,Type2
0,604a53fc2694b50a645e9b8f,40,0.3831186849557287,Type2
0,604a54032694b50a645e9b90,80,0.8254041852680186,Type1
0,604a54082694b50a645e9b91,50,0.46415888336127786,Type3
0,604a540f2694b50a645e9b92,35,0.46415888336127786,Type4
0,604a54132694b50a645e9b93,95,0.8254041852680184,Type2
0,604a541c2694b50a645e9b94,75,0.8254041852680183,Type4
0,604a54222694b50a645e9b95,90,0.8254041852680183,Type3
0,604a54292694b50a645e9b96,45,0.46415888336127786,Type1
0,604a54332694b50a645e9b97,60,0.6812920690579612,Type5
0,604a54382694b50a645e9b98,80,0.8254041852680183,Type1
0,604a54412694b50a645e9b99,40,0.46415888336127786,Type2
0,604a54452694b50a645e9b9a,95,0.8254041852680184,Type1
0,604a54492694b50a645e9b9b,30,0.3831186849557287,Type5
0,604a544c2694b50a645e9b9c,90,0.8254041852680183,Type2
0,604a54572694b50a645e9b9d,75,0.6812920690579612,Type2
0,604a545d2694b50a645e9b9e,40,0.3831186849557287,Type1
0,604a54612694b50a645e9b9f,90,0.8254041852680184,Type5
0,604a54662694b50a645e9ba0,85,0.8254041852680183,Type5
0,604a546e2694b50a645e9ba1,80,0.8254041852680186,Type4
0,604a54712694b50a645e9ba2,90,0.8254041852680186,Type2
0,604a54782694b50a645e9ba3,80,0.6812920690579612,Type4
0,604a55b52694b50a645e9ba4,80,0.8254041852680186,Type3
0,604a55bc2694b50a645e9ba5,40,0.38311868495572876,Type3
0,604a55c12694b50a645e9ba6,55,0.5623413251903491,Type1
0,604a55c72694b50a645e9ba7,25,0.38311868495572876,Type4
0,604a55d22694b50a645e9ba8,40,0.38311868495572876,Type3
0,604a55ed2694b50a645e9ba9,40,0.38311868495572876,Type5
0,604a55f32694b50a645e9baa,90,0.8254041852680184,Type4
0,604a55f92694b50a645e9bab,25,0.3831186849557287,Type4
0,604a55fd2694b50a645e9bac,70,0.8254041852680186,Type5
0,604a56042694b50a645e9bad,40,0.38311868495572876,Type3
0,604a56102694b50a645e9bae,55,0.5623413251903491,Type4
0,604a56152694b50a645e9baf,85,0.6812920690579612,Type3
0,604a561e2694b50a645e9bb0,80,0.8254041852680184,Type3
0,604a56242694b50a645e9bb1,75,0.5623413251903491,Type2
0,604a56312694b50a645e9bb2,66.7,0.6812920690579612,Type1
0,604a563c2694b50a645e9bb3,33.3,0.38311868495572876,Type4
0,604a56452694b50a645e9bb4,53,0.5623413251903491,Type5
0,604a564c2694b50a645e9bb5,42,0.38311868495572876,Type1
0,604a56532694b50a645e9bb6,37,0.38311868495572876,Type1
0,604a56612694b50a645e9bb7,30,0.38311868495572876,Type5
0,604a56662694b50a645e9bb8,33,0.38311868495572876,Type4
0,604a566b2694b50a645e9bb9,40,0.38311868495572876,Type2
0,604a56862694b50a645e9bba,40,0.38311868495572876,Type2
0,604a568e2694b50a645e9bbb,40,0.38311868495572876,Type5
0,604a56962694b50a645e9bbc,10,0.11144072250963367,Type7
0,604a56a72694b50a645e9bbd,15,0.1623881211585812,Type6
0,604a56ae2694b50a645e9bbe,30,0.24856004035629686,Type7
0,604a56b22694b50a645e9bbf,10,0.11144072250963367,Type6
0,604a56b62694b50a645e9bc0,15,0.24856004035629686,Type6
0,604a56bf2694b50a645e9bc1,15,0.1623881211585812,Type7
0,604a56c42694b50a645e9bc2,15,0.13472718106971515,Type6
0,604a56ca2694b50a645e9bc3,18,0.16744237036045448,Type7
0,604a56ce2694b50a645e9bc4,10,0.08749405855958022,Type6
0,604a56d02694b50a645e9bc5,15,0.1955727010908956,Type6
0,604a56d62694b50a645e9bc6,10,0.08749405855958022,Type7
0,604a56d92694b50a645e9bc7,15,0.16744237036045448,Type6
0,604a56e02694b50a645e9bc8,65,0.5719110049821797,Type7
0,604a56e82694b50a645e9bc9,25,0.306762263499617,Type6
0,604a56ee2694b50a645e9bca,20,0.1955727010908956,Type7
0,604a56f82694b50a645e9bcb,65,0.6361051621273142,Type6
0,604a56fc2694b50a645e9bcc,60,0.5719110049821797,Type6
0,604a57072694b50a645e9bcd,15,0.13472718106971515,Type7
0,604a570d2694b50a645e9bce,30,0.306762263499617,Type7
0,604a57172694b50a645e9bcf,67,0.6361051621273142,Type7
0,604a71262694b50a645e9bd0,50,0.6812920690579612,Type2
0,604afe552694b50a645e9bd1,40,0.464158883361278,Type4
0,604afe762694b50a645e9bd2,35,0.38311868495572876,Type1
0,604b00832694b50a645e9bd3,45,0.46415888336127786,Type3
0,604b00902694b50a645e9bd4,31,0.3162277660168379,Type1
0,604b00aa2694b50a645e9bd5,25,0.3162277660168379,Type2
0,604b00af2694b50a645e9bd6,65,0.5623413251903491,Type1
0,604b13fa2694b50a645e9bd7,60,0.8254041852680184,Type5
0,604b13ff2694b50a645e9bd8,100,0.8254041852680184,Type2
0,604b14032694b50a645e9bd9,100,0.17782794100389226,Type1
0,604b14602694b50a645e9bda,70,0.8254041852680184,Type4
0,604b15162694b50a645e9bdb,65,0.5623413251903491,Type4
0,604b151b2694b50a645e9bdc,25,0.17782794100389226,Type1
0,604b15232694b50a645e9bdd,25,0.2154434690031884,Type1
0,604b152a2694b50a645e9bde,28,0.2154434690031884,Type3
0,604b15312694b50a645e9bdf,60,0.8254041852680183,Type2
0,604b15362694b50a645e9be0,45,0.2154434690031884,Type2
0,604b153c2694b50a645e9be1,35,0.2154434690031884,Type4
0,604b15412694b50a645e9be2,50,0.6812920690579612,Type4
0,604b15502694b50a645e9be3,40,0.2154434690031884,Type5
0,604b155a2694b50a645e9be4,41,0.17782794100389226,Type5
0,604b15a12694b50a645e9be5,75,0.8254041852680184,Type3
0,604b15a52694b50a645e9be6,70,0.6812920690579612,Type1
0,604b15a82694b50a645e9be7,65,0.6812920690579612,Type3
0,604b15ae2694b50a645e9be8,40,0.38311868495572876,Type1
0,604b15b82694b50a645e9be9,45,0.17782794100389226,Type4
0,604b15c12694b50a645e9bea,60,0.2610157215682537,Type2
0,604b15c42694b50a645e9beb,55,0.38311868495572876,Type4
0,604b15c82694b50a645e9bec,65,0.5623413251903491,Type2
0,604b15d12694b50a645e9bed,45,0.3162277660168379,Type4
0,604b15d52694b50a645e9bee,90,0.8254041852680183,Type4
0,604b15da2694b50a645e9bef,20,0.17782794100389226,Type3
0,604b15e02694b50a645e9bf0,75,0.6812920690579612,Type3
0,604b15ea2694b50a645e9bf1,58,0.5623413251903491,Type1
0,604b15fe2694b50a645e9bf2,58,0.5623413251903491,Type5
0,604b16062694b50a645e9bf3,40,0.38311868495572876,Type3
0,604b160b2694b50a645e9bf4,55,0.38311868495572876,Type5
0,604b16172694b50a645e9bf5,58,0.6812920690579612,Type5
0,604b161c2694b50a645e9bf6,55,0.5623413251903491,Type3
0,604b16232694b50a645e9bf7,60,0.6812920690579612,Type2
0,604b16272694b50a645e9bf8,85,0.8254041852680183,Type3
0,604b162c2694b50a645e9bf9,30,0.2610157215682537,Type1
0,604b16302694b50a645e9bfa,80,0.6812920690579612,Type2
0,604b163e2694b50a645e9bfb,70,0.6812920690579612,Type5
0,604b16442694b50a645e9bfc,60,0.6812920690579612,Type4
0,604b16f92694b50a645e9bfd,35,0.3031191791821058,Type7
0,604b16fe2694b50a645e9bfe,30,0.273355262414109,Type7
0,604b17022694b50a645e9bff,15,0.12787403210373752,Type6
0,604b17072694b50a645e9c00,15,0.12787403210373752,Type7
0,604b17192694b50a645e9c01,17,0.11878945699999757,Type7
0,604b17202694b50a645e9c02,30,0.2717617546864279,Type7
0,604b23592694b50a645e9c03,50,0.6812920690579612,Type2
0,604b683c2694b50a645e9c05,40,0.3831186849557287,Type3
0,604b68492694b50a645e9c06,75,0.6812920690579612,Type1
0,604b68612694b50a645e9c07,66,0.6812920690579612,Type3
0,604b69192694b50a645e9c08,33,0.3831186849557287,Type4
0,604b69442694b50a645e9c09,50,0.6812920690579612,Type5
0,604b694c2694b50a645e9c0a,33,0.3831186849557287,Type2
0,604b696b2694b50a645e9c0b,66,0.6812920690579612,Type3
0,604b6a2d2694b50a645e9c0c,40,0.3831186849557288,Type4
0,604b6a462694b50a645e9c0d,40,0.3831186849557288,Type1
0,604b6a4f2694b50a645e9c0e,33,0.3831186849557288,Type2
0,604b6a572694b50a645e9c0f,50,0.5623413251903491,Type2
0,604b6a5d2694b50a645e9c10,40,0.464158883361278,Type1
0,604b6a642694b50a645e9c11,33,0.38311868495572876,Type5
0,604b6a6d2694b50a645e9c12,60,0.5623413251903491,Type3
0,604b6a772694b50a645e9c13,60,0.6812920690579612,Type4
0,604b6a8a2694b50a645e9c14,80,0.8254041852680184,Type2
0,604b6a942694b50a645e9c15,33,0.38311868495572876,Type5
0,604b6a992694b50a645e9c16,50,0.5623413251903491,Type4
